driverid,truckid,model,month,year,Miles,Gas
A11,A11,Peterbilt,JUN,2010,13342,2000
A11,A11,Peterbilt,MAY,2010,14164,2000
A11,A11,Peterbilt,APR,2010,12957,2000
A11,A11,Peterbilt,MAR,2010,12238,2000
A11,A11,Peterbilt,FEB,2010,11416,2000
A11,A11,Peterbilt,JAN,2010,9169,2000
A11,A11,Peterbilt,DEC,2009,12965,2000
A11,A11,Peterbilt,NOV,2009,12525,2000
A11,A11,Peterbilt,OCT,2009,10043,2000
A11,A11,Peterbilt,SEP,2009,10513,2000
A11,A11,Peterbilt,AUG,2009,10926,2000
A11,A11,Peterbilt,JUL,2009,9131,2000
A11,A11,Peterbilt,JUN,2009,15373,2000
A11,A11,Peterbilt,MAY,2009,13924,2000
A11,A11,Peterbilt,APR,2009,12919,2000
A11,A11,Peterbilt,MAR,2009,10660,2000
A11,A11,Peterbilt,FEB,2009,8571,2000
A11,A11,Peterbilt,JAN,2009,11485,2000
A12,A12,Caterpillar,JUN,2013,10006,2055
A12,A12,Caterpillar,MAY,2013,10307,2187
A12,A12,Caterpillar,APR,2013,13044,2473
A12,A12,Caterpillar,MAR,2013,12229,2716
A12,A12,Caterpillar,FEB,2013,14624,2539
A12,A12,Caterpillar,JAN,2013,12995,2580
A12,A12,Caterpillar,DEC,2012,11159,2376
A12,A12,Caterpillar,NOV,2012,13078,2677
A12,A12,Caterpillar,OCT,2012,11374,2535
A12,A12,Caterpillar,SEP,2012,10864,2015
A12,A12,Caterpillar,AUG,2012,11114,2031
A12,A12,Caterpillar,JUL,2012,13682,2492
A12,A12,Caterpillar,JUN,2012,10849,2047
A12,A12,Caterpillar,MAY,2012,12369,2502
A12,A12,Caterpillar,APR,2012,15159,2601
A12,A12,Caterpillar,MAR,2012,13100,2365
A12,A12,Caterpillar,FEB,2012,15431,3276
A12,A12,Caterpillar,JAN,2012,13329,2630
A12,A12,Caterpillar,DEC,2011,8790,1936
A12,A12,Caterpillar,NOV,2011,11510,2031
A12,A12,Caterpillar,OCT,2011,10583,2086
A12,A12,Caterpillar,SEP,2011,9779,1929
A12,A12,Caterpillar,AUG,2011,14668,2928
A12,A12,Caterpillar,JUL,2011,14539,2814
A12,A12,Caterpillar,JUN,2011,12682,2862
A12,A12,Caterpillar,MAY,2011,10590,2862
A12,A12,Caterpillar,APR,2011,12048,2862
A12,A12,Caterpillar,MAR,2011,13197,2862
A12,A12,Caterpillar,FEB,2011,13704,2862
A12,A12,Caterpillar,JAN,2011,13717,2862
A12,A12,Caterpillar,DEC,2010,14162,2862
A12,A12,Caterpillar,NOV,2010,12108,2862
A12,A12,Caterpillar,OCT,2010,9638,2862
A12,A12,Caterpillar,SEP,2010,11426,2862
A12,A12,Caterpillar,AUG,2010,11134,2862
A12,A12,Caterpillar,JUL,2010,14199,2862
A12,A12,Caterpillar,JUN,2010,14797,2862
A12,A12,Caterpillar,MAY,2010,13394,2862
A12,A12,Caterpillar,APR,2010,10034,2862
A12,A12,Caterpillar,MAR,2010,15540,2862
A12,A12,Caterpillar,FEB,2010,12650,2862
A12,A12,Caterpillar,JAN,2010,11166,2862
A12,A12,Caterpillar,DEC,2009,9116,2862
A12,A12,Caterpillar,NOV,2009,13969,2862
A12,A12,Caterpillar,OCT,2009,14313,2862
A12,A12,Caterpillar,SEP,2009,9561,2862
A12,A12,Caterpillar,AUG,2009,13804,2862
A12,A12,Caterpillar,JUL,2009,14493,2862
A12,A12,Caterpillar,JUN,2009,11454,2862
A12,A12,Caterpillar,MAY,2009,11565,2862
A12,A12,Caterpillar,APR,2009,13441,2862
A12,A12,Caterpillar,MAR,2009,13581,2862
A12,A12,Caterpillar,FEB,2009,12415,2862
A12,A12,Caterpillar,JAN,2009,9761,2862
A13,A13,Oshkosh,JUN,2013,9740,1792
A13,A13,Oshkosh,MAY,2013,14663,2873
A13,A13,Oshkosh,APR,2013,15470,3504
A13,A13,Oshkosh,MAR,2013,10682,2249
A13,A13,Oshkosh,FEB,2013,13177,2583
A13,A13,Oshkosh,JAN,2013,11656,2343
A13,A13,Oshkosh,DEC,2012,10189,2127
A13,A13,Oshkosh,NOV,2012,11652,2698
A13,A13,Oshkosh,OCT,2012,12238,2805
A13,A13,Oshkosh,SEP,2012,15263,2843
A13,A13,Oshkosh,AUG,2012,12663,2560
A13,A13,Oshkosh,JUL,2012,11815,2428
A13,A13,Oshkosh,JUN,2012,9292,1918
A13,A13,Oshkosh,MAY,2012,8977,1671
A13,A13,Oshkosh,APR,2012,13525,2785
A13,A13,Oshkosh,MAR,2012,12792,2592
A13,A13,Oshkosh,FEB,2012,9401,1639
A13,A13,Oshkosh,JAN,2012,11129,2270
A13,A13,Oshkosh,DEC,2011,14602,2672
A13,A13,Oshkosh,NOV,2011,9535,1946
A13,A13,Oshkosh,OCT,2011,10748,2004
A13,A13,Oshkosh,SEP,2011,14279,2905
A13,A13,Oshkosh,AUG,2011,14843,3393
A13,A13,Oshkosh,JUL,2011,10146,1991
A13,A13,Oshkosh,JUN,2011,14361,1875
A13,A13,Oshkosh,MAY,2011,13128,1875
A13,A13,Oshkosh,APR,2011,13355,1875
A13,A13,Oshkosh,MAR,2011,10276,1875
A13,A13,Oshkosh,FEB,2011,14076,1875
A13,A13,Oshkosh,JAN,2011,11518,1875
A13,A13,Oshkosh,DEC,2010,12712,1875
A13,A13,Oshkosh,NOV,2010,13363,1875
A13,A13,Oshkosh,OCT,2010,14212,1875
A13,A13,Oshkosh,SEP,2010,12982,1875
A13,A13,Oshkosh,AUG,2010,11484,1875
A13,A13,Oshkosh,JUL,2010,9435,1875
A13,A13,Oshkosh,JUN,2010,10188,1875
A13,A13,Oshkosh,MAY,2010,13542,1875
A13,A13,Oshkosh,APR,2010,10674,1875
A13,A13,Oshkosh,MAR,2010,11441,1875
A13,A13,Oshkosh,FEB,2010,14445,1875
A13,A13,Oshkosh,JAN,2010,14152,1875
A13,A13,Oshkosh,DEC,2009,14190,1875
A13,A13,Oshkosh,NOV,2009,14367,1875
A13,A13,Oshkosh,OCT,2009,10361,1875
A13,A13,Oshkosh,SEP,2009,10989,1875
A13,A13,Oshkosh,AUG,2009,12689,1875
A13,A13,Oshkosh,JUL,2009,13041,1875
A13,A13,Oshkosh,JUN,2009,10264,1875
A13,A13,Oshkosh,MAY,2009,11300,1875
A13,A13,Oshkosh,APR,2009,11264,1875
A13,A13,Oshkosh,MAR,2009,9740,1875
A13,A13,Oshkosh,FEB,2009,10200,1875
A13,A13,Oshkosh,JAN,2009,12093,1875
A14,A14,Crane,JUN,2013,10608,1822
A14,A14,Crane,MAY,2013,12746,2558
A14,A14,Crane,APR,2013,8908,1700
A14,A14,Crane,MAR,2013,10716,2125
A14,A14,Crane,FEB,2013,12053,2214
A14,A14,Crane,JAN,2013,10001,1940
A14,A14,Crane,DEC,2012,11940,2328
A14,A14,Crane,NOV,2012,8447,1523
A14,A14,Crane,OCT,2012,10940,2120
A14,A14,Crane,SEP,2012,11418,2183
A14,A14,Crane,AUG,2012,12087,2480
A14,A14,Crane,JUL,2012,13697,2846
A14,A14,Crane,JUN,2012,14453,2759
A14,A14,Crane,MAY,2012,13459,2372
A14,A14,Crane,APR,2012,13940,2703
A14,A14,Crane,MAR,2012,10050,1940
A14,A14,Crane,FEB,2012,11261,2106
A14,A14,Crane,JAN,2012,12325,2443
A14,A14,Crane,DEC,2011,13985,2829
A14,A14,Crane,NOV,2011,15216,2970
A14,A14,Crane,OCT,2011,12561,2428
A14,A14,Crane,SEP,2011,11970,2538
A14,A14,Crane,AUG,2011,9717,1720
A14,A14,Crane,JUL,2011,11505,2269
A14,A14,Crane,JUN,2011,14161,2575
A14,A14,Crane,MAY,2011,11334,2575
A14,A14,Crane,APR,2011,13776,2575
A14,A14,Crane,MAR,2011,13279,2575
A14,A14,Crane,FEB,2011,11853,2575
A14,A14,Crane,JAN,2011,12475,2575
A14,A14,Crane,DEC,2010,10057,2575
A14,A14,Crane,NOV,2010,11709,2575
A14,A14,Crane,OCT,2010,13937,2575
A14,A14,Crane,SEP,2010,11802,2575
A14,A14,Crane,AUG,2010,14215,2575
A14,A14,Crane,JUL,2010,8634,2575
A14,A14,Crane,JUN,2010,12756,2575
A14,A14,Crane,MAY,2010,14039,2575
A14,A14,Crane,APR,2010,12437,2575
A14,A14,Crane,MAR,2010,10443,2575
A14,A14,Crane,FEB,2010,10786,2575
A14,A14,Crane,JAN,2010,9175,2575
A14,A14,Crane,DEC,2009,8955,2575
A14,A14,Crane,NOV,2009,15503,2575
A14,A14,Crane,OCT,2009,11589,2575
A14,A14,Crane,SEP,2009,10502,2575
A14,A14,Crane,AUG,2009,13955,2575
A14,A14,Crane,JUL,2009,14034,2575
A14,A14,Crane,JUN,2009,10224,2575
A14,A14,Crane,MAY,2009,12374,2575
A14,A14,Crane,APR,2009,15373,2575
A14,A14,Crane,MAR,2009,13775,2575
A14,A14,Crane,FEB,2009,9477,2575
A14,A14,Crane,JAN,2009,13013,2575
A15,A15,Ford,JUN,2013,9650,2025
A15,A15,Ford,MAY,2013,12659,2733
A15,A15,Ford,APR,2013,9978,2130
A15,A15,Ford,MAR,2013,9558,1645
A15,A15,Ford,FEB,2013,10328,2062
A15,A15,Ford,JAN,2013,12379,2901
A15,A15,Ford,DEC,2012,13393,2854
A15,A15,Ford,NOV,2012,11085,2354
A15,A15,Ford,OCT,2012,11291,2270
A15,A15,Ford,SEP,2012,14695,2730
A15,A15,Ford,AUG,2012,11972,2111
A15,A15,Ford,JUL,2012,11709,2264
A15,A15,Ford,JUN,2012,10511,2060
A15,A15,Ford,MAY,2012,10346,2115
A15,A15,Ford,APR,2012,14244,2778
A15,A15,Ford,MAR,2012,13557,3069
A15,A15,Ford,FEB,2012,9558,1705
A15,A15,Ford,JAN,2012,9724,1815
A15,A15,Ford,DEC,2011,10809,2065
A15,A15,Ford,NOV,2011,12666,2471
A15,A15,Ford,OCT,2011,12856,2806
A15,A15,Ford,SEP,2011,13038,2491
A15,A15,Ford,AUG,2011,12797,2652
A15,A15,Ford,JUL,2011,14866,2837
A15,A15,Ford,JUN,2011,12727,2449
A15,A15,Ford,MAY,2011,13585,2449
A15,A15,Ford,APR,2011,14003,2449
A15,A15,Ford,MAR,2011,12943,2449
A15,A15,Ford,FEB,2011,11247,2449
A15,A15,Ford,JAN,2011,11872,2449
A15,A15,Ford,DEC,2010,14387,2449
A15,A15,Ford,NOV,2010,13920,2449
A15,A15,Ford,OCT,2010,12181,2449
A15,A15,Ford,SEP,2010,9069,2449
A15,A15,Ford,AUG,2010,12150,2449
A15,A15,Ford,JUL,2010,12407,2449
A15,A15,Ford,JUN,2010,11377,2449
A15,A15,Ford,MAY,2010,14418,2449
A15,A15,Ford,APR,2010,8519,2449
A15,A15,Ford,MAR,2010,12685,2449
A15,A15,Ford,FEB,2010,12749,2449
A15,A15,Ford,JAN,2010,12823,2449
A15,A15,Ford,DEC,2009,11441,2449
A15,A15,Ford,NOV,2009,12497,2449
A15,A15,Ford,OCT,2009,11021,2449
A15,A15,Ford,SEP,2009,12264,2449
A15,A15,Ford,AUG,2009,11811,2449
A15,A15,Ford,JUL,2009,13756,2449
A15,A15,Ford,JUN,2009,13123,2449
A15,A15,Ford,MAY,2009,10514,2449
A15,A15,Ford,APR,2009,13754,2449
A15,A15,Ford,MAR,2009,10062,2449
A15,A15,Ford,FEB,2009,14541,2449
A15,A15,Ford,JAN,2009,9521,2449
A16,A16,Navistar,JUN,2013,10953,2066
A16,A16,Navistar,MAY,2013,12703,2712
A16,A16,Navistar,APR,2013,9064,1617
A16,A16,Navistar,MAR,2013,9755,1974
A16,A16,Navistar,FEB,2013,12635,2752
A16,A16,Navistar,JAN,2013,10183,2030
A16,A16,Navistar,DEC,2012,14283,3270
A16,A16,Navistar,NOV,2012,14396,2535
A16,A16,Navistar,OCT,2012,10725,2531
A16,A16,Navistar,SEP,2012,13795,2873
A16,A16,Navistar,AUG,2012,13559,2454
A16,A16,Navistar,JUL,2012,13660,2940
A16,A16,Navistar,JUN,2012,9571,1649
A16,A16,Navistar,MAY,2012,10179,1878
A16,A16,Navistar,APR,2012,14000,2898
A16,A16,Navistar,MAR,2012,10235,1893
A16,A16,Navistar,FEB,2012,13176,2537
A16,A16,Navistar,JAN,2012,13265,2593
A16,A16,Navistar,DEC,2011,15168,3124
A16,A16,Navistar,NOV,2011,11458,2264
A16,A16,Navistar,OCT,2011,10616,2211
A16,A16,Navistar,SEP,2011,11662,2346
A16,A16,Navistar,AUG,2011,8460,1946
A16,A16,Navistar,JUL,2011,12023,2839
A16,A16,Navistar,JUN,2011,9630,2399
A16,A16,Navistar,MAY,2011,11037,2399
A16,A16,Navistar,APR,2011,13287,2399
A16,A16,Navistar,MAR,2011,12534,2399
A16,A16,Navistar,FEB,2011,10320,2399
A16,A16,Navistar,JAN,2011,10555,2399
A16,A16,Navistar,DEC,2010,11794,2399
A16,A16,Navistar,NOV,2010,15247,2399
A16,A16,Navistar,OCT,2010,13428,2399
A16,A16,Navistar,SEP,2010,8330,2399
A16,A16,Navistar,AUG,2010,13123,2399
A16,A16,Navistar,JUL,2010,8546,2399
A16,A16,Navistar,JUN,2010,12627,2399
A16,A16,Navistar,MAY,2010,10285,2399
A16,A16,Navistar,APR,2010,10466,2399
A16,A16,Navistar,MAR,2010,11318,2399
A16,A16,Navistar,FEB,2010,12895,2399
A16,A16,Navistar,JAN,2010,12701,2399
A16,A16,Navistar,DEC,2009,10883,2399
A16,A16,Navistar,NOV,2009,12507,2399
A16,A16,Navistar,OCT,2009,14050,2399
A16,A16,Navistar,SEP,2009,13360,2399
A16,A16,Navistar,AUG,2009,9636,2399
A16,A16,Navistar,JUL,2009,9381,2399
A16,A16,Navistar,JUN,2009,13205,2399
A16,A16,Navistar,MAY,2009,12232,2399
A16,A16,Navistar,APR,2009,11772,2399
A16,A16,Navistar,MAR,2009,14380,2399
A16,A16,Navistar,FEB,2009,11671,2399
A16,A16,Navistar,JAN,2009,11362,2399
A17,A17,Western Star,JUN,2013,12939,2823
A17,A17,Western Star,MAY,2013,10500,2050
A17,A17,Western Star,APR,2013,12940,2384
A17,A17,Western Star,MAR,2013,15294,3311
A17,A17,Western Star,FEB,2013,13086,2420
A17,A17,Western Star,JAN,2013,9767,1865
A17,A17,Western Star,DEC,2012,12183,2479
A17,A17,Western Star,NOV,2012,10748,2003
A17,A17,Western Star,OCT,2012,11610,2656
A17,A17,Western Star,SEP,2012,14041,2771
A17,A17,Western Star,AUG,2012,15006,3126
A17,A17,Western Star,JUL,2012,9956,2358
A17,A17,Western Star,JUN,2012,8477,1616
A17,A17,Western Star,MAY,2012,9097,1618
A17,A17,Western Star,APR,2012,14067,3238
A17,A17,Western Star,MAR,2012,11660,1975
A17,A17,Western Star,FEB,2012,10627,1961
A17,A17,Western Star,JAN,2012,13184,2412
A17,A17,Western Star,DEC,2011,10614,1941
A17,A17,Western Star,NOV,2011,14447,2988
A17,A17,Western Star,OCT,2011,11587,2252
A17,A17,Western Star,SEP,2011,14421,2726
A17,A17,Western Star,AUG,2011,13579,2714
A17,A17,Western Star,JUL,2011,14323,2600
A17,A17,Western Star,JUN,2011,11700,2597
A17,A17,Western Star,MAY,2011,11168,2597
A17,A17,Western Star,APR,2011,11049,2597
A17,A17,Western Star,MAR,2011,14342,2597
A17,A17,Western Star,FEB,2011,12022,2597
A17,A17,Western Star,JAN,2011,10319,2597
A17,A17,Western Star,DEC,2010,9874,2597
A17,A17,Western Star,NOV,2010,9572,2597
A17,A17,Western Star,OCT,2010,12386,2597
A17,A17,Western Star,SEP,2010,15079,2597
A17,A17,Western Star,AUG,2010,14002,2597
A17,A17,Western Star,JUL,2010,10889,2597
A17,A17,Western Star,JUN,2010,12787,2597
A17,A17,Western Star,MAY,2010,14577,2597
A17,A17,Western Star,APR,2010,14002,2597
A17,A17,Western Star,MAR,2010,8268,2597
A17,A17,Western Star,FEB,2010,9787,2597
A17,A17,Western Star,JAN,2010,13290,2597
A17,A17,Western Star,DEC,2009,10828,2597
A17,A17,Western Star,NOV,2009,15174,2597
A17,A17,Western Star,OCT,2009,14343,2597
A17,A17,Western Star,SEP,2009,13501,2597
A17,A17,Western Star,AUG,2009,14457,2597
A17,A17,Western Star,JUL,2009,15436,2597
A17,A17,Western Star,JUN,2009,13804,2597
A17,A17,Western Star,MAY,2009,11873,2597
A17,A17,Western Star,APR,2009,9663,2597
A17,A17,Western Star,MAR,2009,9738,2597
A17,A17,Western Star,FEB,2009,12157,2597
A17,A17,Western Star,JAN,2009,13581,2597
A18,A18,Caterpillar,JUN,2013,11102,2319
A18,A18,Caterpillar,MAY,2013,13608,2306
A18,A18,Caterpillar,APR,2013,12962,2925
A18,A18,Caterpillar,MAR,2013,10117,1766
A18,A18,Caterpillar,FEB,2013,14186,2875
A18,A18,Caterpillar,JAN,2013,13154,2354
A18,A18,Caterpillar,DEC,2012,12966,2570
A18,A18,Caterpillar,NOV,2012,11874,2127
A18,A18,Caterpillar,OCT,2012,9775,1982
A18,A18,Caterpillar,SEP,2012,10021,1740
A18,A18,Caterpillar,AUG,2012,10817,2308
A18,A18,Caterpillar,JUL,2012,14402,2621
A18,A18,Caterpillar,JUN,2012,15294,2842
A18,A18,Caterpillar,MAY,2012,13312,2609
A18,A18,Caterpillar,APR,2012,11498,2276
A18,A18,Caterpillar,MAR,2012,12424,2242
A18,A18,Caterpillar,FEB,2012,9775,1917
A18,A18,Caterpillar,JAN,2012,14494,2865
A18,A18,Caterpillar,DEC,2011,14128,3045
A18,A18,Caterpillar,NOV,2011,14213,2929
A18,A18,Caterpillar,OCT,2011,13144,2814
A18,A18,Caterpillar,SEP,2011,12013,2358
A18,A18,Caterpillar,AUG,2011,12630,2589
A18,A18,Caterpillar,JUL,2011,14180,2865
A18,A18,Caterpillar,JUN,2011,10132,1635
A18,A18,Caterpillar,MAY,2011,15172,1635
A18,A18,Caterpillar,APR,2011,13558,1635
A18,A18,Caterpillar,MAR,2011,10963,1635
A18,A18,Caterpillar,FEB,2011,11346,1635
A18,A18,Caterpillar,JAN,2011,12782,1635
A18,A18,Caterpillar,DEC,2010,12393,1635
A18,A18,Caterpillar,NOV,2010,13761,1635
A18,A18,Caterpillar,OCT,2010,9978,1635
A18,A18,Caterpillar,SEP,2010,13014,1635
A18,A18,Caterpillar,AUG,2010,13374,1635
A18,A18,Caterpillar,JUL,2010,9047,1635
A18,A18,Caterpillar,JUN,2010,10293,1635
A18,A18,Caterpillar,MAY,2010,13481,1635
A18,A18,Caterpillar,APR,2010,10724,1635
A18,A18,Caterpillar,MAR,2010,14237,1635
A18,A18,Caterpillar,FEB,2010,14405,1635
A18,A18,Caterpillar,JAN,2010,11025,1635
A18,A18,Caterpillar,DEC,2009,10536,1635
A18,A18,Caterpillar,NOV,2009,10050,1635
A18,A18,Caterpillar,OCT,2009,15270,1635
A18,A18,Caterpillar,SEP,2009,9483,1635
A18,A18,Caterpillar,AUG,2009,9382,1635
A18,A18,Caterpillar,JUL,2009,9747,1635
A18,A18,Caterpillar,JUN,2009,14601,1635
A18,A18,Caterpillar,MAY,2009,11378,1635
A18,A18,Caterpillar,APR,2009,12331,1635
A18,A18,Caterpillar,MAR,2009,11934,1635
A18,A18,Caterpillar,FEB,2009,10058,1635
A18,A18,Caterpillar,JAN,2009,9930,1635
A19,A19,Caterpillar,JUN,2013,14295,3446
A19,A19,Caterpillar,MAY,2013,10177,2016
A19,A19,Caterpillar,APR,2013,11218,2117
A19,A19,Caterpillar,MAR,2013,13200,2317
A19,A19,Caterpillar,FEB,2013,14013,2381
A19,A19,Caterpillar,JAN,2013,13982,2759
A19,A19,Caterpillar,DEC,2012,11251,2206
A19,A19,Caterpillar,NOV,2012,12368,2784
A19,A19,Caterpillar,OCT,2012,11097,2374
A19,A19,Caterpillar,SEP,2012,11291,2363
A19,A19,Caterpillar,AUG,2012,11178,2316
A19,A19,Caterpillar,JUL,2012,13677,2464
A19,A19,Caterpillar,JUN,2012,13771,3013
A19,A19,Caterpillar,MAY,2012,9894,2130
A19,A19,Caterpillar,APR,2012,12769,2310
A19,A19,Caterpillar,MAR,2012,15209,3164
A19,A19,Caterpillar,FEB,2012,10918,2054
A19,A19,Caterpillar,JAN,2012,11727,2554
A19,A19,Caterpillar,DEC,2011,10466,2108
A19,A19,Caterpillar,NOV,2011,11961,2436
A19,A19,Caterpillar,OCT,2011,13446,2399
A19,A19,Caterpillar,SEP,2011,13655,2523
A19,A19,Caterpillar,AUG,2011,11565,2062
A19,A19,Caterpillar,JUL,2011,11846,2554
A19,A19,Caterpillar,JUN,2011,11172,2411
A19,A19,Caterpillar,MAY,2011,9667,2411
A19,A19,Caterpillar,APR,2011,12490,2411
A19,A19,Caterpillar,MAR,2011,14576,2411
A19,A19,Caterpillar,FEB,2011,11483,2411
A19,A19,Caterpillar,JAN,2011,10914,2411
A19,A19,Caterpillar,DEC,2010,10600,2411
A19,A19,Caterpillar,NOV,2010,13785,2411
A19,A19,Caterpillar,OCT,2010,12882,2411
A19,A19,Caterpillar,SEP,2010,11738,2411
A19,A19,Caterpillar,AUG,2010,10525,2411
A19,A19,Caterpillar,JUL,2010,11889,2411
A19,A19,Caterpillar,JUN,2010,13496,2411
A19,A19,Caterpillar,MAY,2010,11141,2411
A19,A19,Caterpillar,APR,2010,9088,2411
A19,A19,Caterpillar,MAR,2010,15029,2411
A19,A19,Caterpillar,FEB,2010,10099,2411
A19,A19,Caterpillar,JAN,2010,11548,2411
A19,A19,Caterpillar,DEC,2009,13209,2411
A19,A19,Caterpillar,NOV,2009,14041,2411
A19,A19,Caterpillar,OCT,2009,13187,2411
A19,A19,Caterpillar,SEP,2009,13418,2411
A19,A19,Caterpillar,AUG,2009,14805,2411
A19,A19,Caterpillar,JUL,2009,10647,2411
A19,A19,Caterpillar,JUN,2009,10506,2411
A19,A19,Caterpillar,MAY,2009,14366,2411
A19,A19,Caterpillar,APR,2009,11692,2411
A19,A19,Caterpillar,MAR,2009,9662,2411
A19,A19,Caterpillar,FEB,2009,13025,2411
A19,A19,Caterpillar,JAN,2009,14709,2411
A20,A20,Western Star,JUN,2013,11706,2773
A20,A20,Western Star,MAY,2013,9558,1905
A20,A20,Western Star,APR,2013,13918,2506
A20,A20,Western Star,MAR,2013,9759,2183
A20,A20,Western Star,FEB,2013,10400,2064
A20,A20,Western Star,JAN,2013,11373,2388
A20,A20,Western Star,DEC,2012,11929,2199
A20,A20,Western Star,NOV,2012,11631,2505
A20,A20,Western Star,OCT,2012,13305,2321
A20,A20,Western Star,SEP,2012,13102,2567
A20,A20,Western Star,AUG,2012,12587,2768
A20,A20,Western Star,JUL,2012,9408,1828
A20,A20,Western Star,JUN,2012,12078,2555
A20,A20,Western Star,MAY,2012,10307,2393
A20,A20,Western Star,APR,2012,10258,2160
A20,A20,Western Star,MAR,2012,13097,2507
A20,A20,Western Star,FEB,2012,13461,2569
A20,A20,Western Star,JAN,2012,11174,2533
A20,A20,Western Star,DEC,2011,14441,2886
A20,A20,Western Star,NOV,2011,9850,2341
A20,A20,Western Star,OCT,2011,12629,2402
A20,A20,Western Star,SEP,2011,11886,2123
A20,A20,Western Star,AUG,2011,9745,2039
A20,A20,Western Star,JUL,2011,14094,2812
A20,A20,Western Star,JUN,2011,11341,2884
A20,A20,Western Star,MAY,2011,14029,2884
A20,A20,Western Star,APR,2011,12441,2884
A20,A20,Western Star,MAR,2011,9194,2884
A20,A20,Western Star,FEB,2011,12037,2884
A20,A20,Western Star,JAN,2011,9301,2884
A20,A20,Western Star,DEC,2010,9667,2884
A20,A20,Western Star,NOV,2010,12593,2884
A20,A20,Western Star,OCT,2010,11538,2884
A20,A20,Western Star,SEP,2010,10890,2884
A20,A20,Western Star,AUG,2010,9648,2884
A20,A20,Western Star,JUL,2010,10343,2884
A20,A20,Western Star,JUN,2010,13278,2884
A20,A20,Western Star,MAY,2010,10714,2884
A20,A20,Western Star,APR,2010,10615,2884
A20,A20,Western Star,MAR,2010,12643,2884
A20,A20,Western Star,FEB,2010,9618,2884
A20,A20,Western Star,JAN,2010,14041,2884
A20,A20,Western Star,DEC,2009,13719,2884
A20,A20,Western Star,NOV,2009,13023,2884
A20,A20,Western Star,OCT,2009,10010,2884
A20,A20,Western Star,SEP,2009,10894,2884
A20,A20,Western Star,AUG,2009,12844,2884
A20,A20,Western Star,JUL,2009,12603,2884
A20,A20,Western Star,JUN,2009,10839,2884
A20,A20,Western Star,MAY,2009,15217,2884
A20,A20,Western Star,APR,2009,11629,2884
A20,A20,Western Star,MAR,2009,12362,2884
A20,A20,Western Star,FEB,2009,10562,2884
A20,A20,Western Star,JAN,2009,12167,2884
A21,A21,Hino,JUN,2013,13179,3273
A21,A21,Hino,MAY,2013,9936,1725
A21,A21,Hino,APR,2013,9924,1931
A21,A21,Hino,MAR,2013,15672,2796
A21,A21,Hino,FEB,2013,11783,2349
A21,A21,Hino,JAN,2013,14221,2630
A21,A21,Hino,DEC,2012,10360,2160
A21,A21,Hino,NOV,2012,9082,1834
A21,A21,Hino,OCT,2012,14591,3247
A21,A21,Hino,SEP,2012,14128,2757
A21,A21,Hino,AUG,2012,15150,2871
A21,A21,Hino,JUL,2012,13769,2785
A21,A21,Hino,JUN,2012,13190,2345
A21,A21,Hino,MAY,2012,12877,2725
A21,A21,Hino,APR,2012,11059,2306
A21,A21,Hino,MAR,2012,10953,2557
A21,A21,Hino,FEB,2012,13975,2715
A21,A21,Hino,JAN,2012,13602,2655
A21,A21,Hino,DEC,2011,12821,2552
A21,A21,Hino,NOV,2011,13927,2654
A21,A21,Hino,OCT,2011,10862,1988
A21,A21,Hino,SEP,2011,14131,2781
A21,A21,Hino,AUG,2011,12918,2615
A21,A21,Hino,JUL,2011,11433,2231
A21,A21,Hino,JUN,2011,12053,3193
A21,A21,Hino,MAY,2011,12064,3193
A21,A21,Hino,APR,2011,12368,3193
A21,A21,Hino,MAR,2011,10793,3193
A21,A21,Hino,FEB,2011,12896,3193
A21,A21,Hino,JAN,2011,9479,3193
A21,A21,Hino,DEC,2010,10478,3193
A21,A21,Hino,NOV,2010,12078,3193
A21,A21,Hino,OCT,2010,11438,3193
A21,A21,Hino,SEP,2010,9669,3193
A21,A21,Hino,AUG,2010,10239,3193
A21,A21,Hino,JUL,2010,10819,3193
A21,A21,Hino,JUN,2010,11332,3193
A21,A21,Hino,MAY,2010,13522,3193
A21,A21,Hino,APR,2010,13773,3193
A21,A21,Hino,MAR,2010,9547,3193
A21,A21,Hino,FEB,2010,15006,3193
A21,A21,Hino,JAN,2010,10396,3193
A21,A21,Hino,DEC,2009,11477,3193
A21,A21,Hino,NOV,2009,9462,3193
A21,A21,Hino,OCT,2009,12166,3193
A21,A21,Hino,SEP,2009,9095,3193
A21,A21,Hino,AUG,2009,15262,3193
A21,A21,Hino,JUL,2009,9975,3193
A21,A21,Hino,JUN,2009,10661,3193
A21,A21,Hino,MAY,2009,13630,3193
A21,A21,Hino,APR,2009,11104,3193
A21,A21,Hino,MAR,2009,12373,3193
A21,A21,Hino,FEB,2009,10493,3193
A21,A21,Hino,JAN,2009,12136,3193
A22,A22,Caterpillar,JUN,2013,11038,2438
A22,A22,Caterpillar,MAY,2013,13641,2530
A22,A22,Caterpillar,APR,2013,10195,2399
A22,A22,Caterpillar,MAR,2013,13610,2894
A22,A22,Caterpillar,FEB,2013,11232,2467
A22,A22,Caterpillar,JAN,2013,12822,2451
A22,A22,Caterpillar,DEC,2012,9512,2138
A22,A22,Caterpillar,NOV,2012,13699,2779
A22,A22,Caterpillar,OCT,2012,13256,2610
A22,A22,Caterpillar,SEP,2012,14394,2503
A22,A22,Caterpillar,AUG,2012,9147,1817
A22,A22,Caterpillar,JUL,2012,11416,2070
